surge_mean,sway_mean,VVEL,VDIR,HS1,TP1,DIR1,CVEL0,CDIR0
-31.39738683399209,-66.3000112621871,5.00,255.0,1.65,15.10,353.0,0.59,198.0
-29.4426404229249,-54.677739266139646,4.90,211.0,1.84,8.80,244.0,0.47,203.0
-20.42267583662714,-37.975638077733855,5.60,220.0,2.02,8.70,228.0,0.41,200.0
-19.708942898550728,-31.95420070619236,5.40,295.0,1.96,12.80,6.0,0.28,270.0
-8.631371673254282,-12.947578135704873,7.10,263.0,2.40,7.40,272.0,0.30,255.0
-21.505159015810275,-34.058777843214756,5.40,255.0,1.95,10.00,309.0,0.36,254.0
-45.8599537483531,-73.35172347299078,3.60,266.0,1.84,9.80,277.0,0.35,243.0
-68.22528007641634,-111.60758638208168,2.20,276.0,1.39,7.90,349.0,0.26,241.0
-11.059222229249013,-18.5251478801054,6.60,280.0,1.91,6.80,273.0,0.25,225.0
-8.097395932806323,-13.464599923583663,6.90,189.0,1.73,5.20,195.0,0.01,135.0
-3.9948833320158106,-6.5717813992094865,7.70,179.0,2.28,6.40,174.0,0.11,131.0
-30.74167186956522,-52.672317164690384,4.60,320.0,3.04,9.30,291.0,0.33,220.0
-13.50414926350461,-22.86318471936759,6.40,297.0,2.85,9.30,300.0,0.35,225.0
-21.0256773715415,-36.778423233201586,5.60,298.0,2.77,8.80,272.0,0.40,214.0
-32.83243530303031,-57.72690173254282,4.90,302.0,2.50,8.80,254.0,0.51,216.0
-12.460423885375493,-21.895497636363636,6.60,297.0,2.56,9.30,266.0,0.39,211.0
-13.60514515546772,-23.47514125691699,6.20,237.0,1.36,8.00,235.0,0.25,217.0
-19.7776294229249,-34.549885115942025,5.50,232.0,1.38,8.30,263.0,0.32,214.0
-31.318175959156783,-53.58960268774704,4.20,230.0,1.52,7.70,274.0,0.18,218.0
-5.592487434782609,-10.366594787878787,7.60,332.0,3.94,10.70,337.0,0.28,212.0
-18.302911623188404,-33.2445657944664,5.70,331.0,3.68,11.00,352.0,0.27,222.0
-21.496939173913045,-36.81948017654809,5.30,314.0,2.72,11.40,325.0,0.31,233.0
-20.071687333333333,-34.2010436284585,5.60,288.0,2.44,11.00,355.0,0.36,238.0
-103.66973076943347,-189.86265235441374,3.40,161.0,1.84,8.20,212.0,0.71,215.0
-149.77303679578392,-282.43444080895915,2.30,147.0,1.71,8.50,205.0,0.70,204.0
-119.41999038339922,-217.67482002239788,1.90,257.0,1.73,8.00,229.0,0.53,199.0
-45.25059421080368,-75.43384594071146,3.30,284.0,1.28,7.30,239.0,0.22,240.0
-57.361596218708826,-95.41148319762848,3.00,295.0,1.26,12.30,11.0,0.35,233.0
-27.65085817259552,-49.161627494071155,4.70,245.0,1.06,8.30,263.0,0.33,205.0
-40.46233476548089,-71.73598399736495,4.10,251.0,1.02,7.30,237.0,0.45,213.0
-25.319738712779973,-42.08691891699605,5.10,255.0,0.99,7.80,244.0,0.40,238.0
-32.0016186403162,-54.53403541370224,4.40,227.0,1.17,7.70,249.0,0.33,226.0
-28.099752304347824,-91.97352856785244,5.10,317.0,3.22,15.10,24.0,0.72,159.0
-29.55541923320158,-81.1362260395257,4.30,322.0,3.21,14.00,33.0,0.61,142.0
-19.030722646903822,-46.55115411725955,5.20,313.0,2.88,7.50,303.0,0.52,144.0
-24.85318426086956,-70.43578663899868,5.00,321.0,3.10,8.10,320.0,0.64,159.0
-24.54198329249012,-90.11360357971014,5.00,332.0,3.32,8.30,305.0,0.79,151.0
-85.45237522793148,-309.1908105599473,5.20,215.0,1.74,7.70,248.0,1.16,169.0
-20.725414936758895,-111.03410923715415,6.20,215.0,1.79,7.60,251.0,1.08,158.0
-63.422103874835315,-236.47988043214755,6.00,215.0,2.28,17.40,360.0,1.17,172.0
-82.90921882213439,-311.8492901001317,4.80,186.0,3.26,16.30,320.0,1.20,164.0
-104.66268566666668,-338.9653511633729,3.60,210.0,3.09,15.80,11.0,1.03,156.0
-19.50154904216074,-39.82386913043478,4.50,254.0,1.07,7.40,314.0,0.53,85.0
-16.99629846903821,-34.21085829117259,4.60,200.0,1.10,7.60,318.0,0.59,74.0
-2.5349859631093543,-7.628401679841897,7.10,203.0,1.65,6.00,189.0,0.72,82.0
-6.8195744914361,-15.563669028985506,6.30,178.0,1.59,6.10,201.0,0.64,83.0
-15.631152251646904,-33.05837370355731,4.70,154.0,1.64,6.40,209.0,0.62,81.0
-26.622960890645587,-54.777025696969694,2.70,152.0,1.56,6.50,185.0,0.68,73.0
-48.99143021475626,-52.297660393939395,0.50,196.0,1.22,6.70,246.0,0.86,344.0
-63.11749007641634,-64.07651409090909,1.10,290.0,1.08,8.10,235.0,0.87,329.0
-25.788566762845846,-37.38149604611331,4.30,286.0,1.05,7.10,232.0,0.47,344.0
-35.44581718050066,-48.166215488801065,3.60,273.0,1.06,7.40,265.0,0.53,330.0
-43.45969795783927,-73.149440914361,2.90,26.0,1.34,8.50,346.0,0.18,47.0
-68.57720460079051,-115.76298501976285,1.60,20.0,1.33,8.80,360.0,0.09,117.0
-40.38198468511199,-67.3464088511199,3.00,231.0,1.42,8.30,306.0,0.25,32.0
-40.34302505401844,-66.73617973386035,3.30,225.0,1.27,8.50,322.0,0.12,340.0
-41.51742787878788,-94.50145467984191,3.60,79.0,1.94,10.90,300.0,0.51,159.0
-44.06171641765481,-103.11070882081688,2.90,53.0,1.96,11.10,326.0,0.52,128.0
-141.22472698023714,-346.36163131884064,1.50,19.0,1.43,9.10,328.0,0.80,163.0
-201.8360091897233,-453.7547319354413,0.70,27.0,1.30,10.20,339.0,0.98,167.0
-12.680601516469038,-32.89155769038208,6.70,240.0,2.11,11.60,6.0,0.67,176.0
-11.153723670619236,-32.13745738471674,7.10,193.0,1.75,11.30,347.0,0.79,180.0
-30.174018537549408,-67.53925810540184,2.80,349.0,4.73,14.00,59.0,0.46,94.0
-27.580606421607378,-59.257084616600785,2.80,335.0,4.30,14.20,46.0,0.50,83.0
-9.517963872200262,-16.276061554677206,5.30,206.0,2.15,6.60,267.0,0.74,45.0
-29.50421447694335,-64.89714918972332,5.10,244.0,2.06,8.80,223.0,0.61,186.0
-9.562522561264823,-23.00889575889328,7.00,227.0,2.44,8.60,228.0,0.59,171.0
-18.288333971014495,-32.41233176679842,5.20,335.0,2.79,10.70,51.0,0.10,84.0
-9.95006309486166,-16.895059598155466,6.50,341.0,2.67,10.60,74.0,0.05,53.0
-44.13127570750987,-71.2849370909091,3.20,262.0,1.76,9.30,29.0,0.20,290.0
-25.799290051383398,-42.45295443741765,4.50,252.0,1.62,9.30,9.0,0.17,327.0
-43.85427006455863,-80.89585845454546,3.20,331.0,1.62,11.50,30.0,0.26,151.0
-49.996939089591564,-90.31897397891964,2.70,330.0,1.69,10.60,358.0,0.22,133.0
-54.2019633886693,-112.9696626903821,3.40,238.0,1.64,8.80,348.0,0.51,182.0
-25.825167169960473,-55.06835172332015,4.90,238.0,1.90,8.50,345.0,0.47,171.0
-6.049723129117259,-9.751273710144927,7.80,346.0,1.40,5.20,105.0,0.51,225.0
-41.45759328326746,-70.85374246903821,5.00,342.0,1.49,6.40,360.0,0.71,227.0
-7.81582723320158,-17.593881770750986,7.30,252.0,1.39,8.50,309.0,0.56,182.0
-127.45873882872199,-234.01184728853752,1.30,247.0,1.43,4.50,224.0,0.51,192.0
-0.8779244084321477,-1.5690848221343876,8.70,242.0,1.50,5.00,225.0,0.42,195.0
0.5561982621870881,1.3055888194993412,9.10,295.0,2.86,9.60,305.0,0.42,207.0
2.868441885375494,6.083496895915678,9.80,287.0,2.93,10.00,319.0,0.44,220.0
-4.529690578392621,-7.906119362318841,8.10,277.0,2.85,9.80,307.0,0.51,216.0
-4.590383028985507,-8.05178423320158,8.10,297.0,2.57,9.50,280.0,0.51,211.0
-172.17144809486166,-285.3452017997365,0.50,231.0,2.23,7.90,263.0,0.56,211.0
-137.6598978115942,-228.91874120553356,1.40,229.0,2.13,7.10,271.0,0.51,213.0
-62.31878817918313,-114.08280524505929,3.80,222.0,2.23,7.40,256.0,0.60,210.0
-106.76467824769432,-188.05613404216075,2.10,216.0,2.31,7.80,283.0,0.50,206.0
-95.52061557312254,-160.2637180513834,1.70,209.0,2.19,7.30,244.0,0.34,210.0
-111.47473214229251,-178.17858183794462,1.80,206.0,2.38,7.80,272.0,0.44,223.0
-27.688980710144925,-62.683930418972324,4.80,208.0,2.83,6.50,204.0,0.51,163.0
-49.77198209881422,-104.5618910289855,4.20,337.0,2.49,9.10,35.0,0.59,197.0
-39.31907888537549,-89.85758647562584,4.30,263.0,2.64,11.10,14.0,0.53,178.0
-38.40821266403162,-85.80408276021082,4.40,254.0,2.45,10.80,15.0,0.54,182.0
-22.990068743083004,-49.8846020289855,5.30,249.0,2.40,10.70,352.0,0.48,179.0
-37.34466756521739,-74.48790442028987,3.90,62.0,1.33,9.80,341.0,0.41,170.0
-44.00531471673254,-83.40378211857707,3.50,14.0,1.33,8.80,1.0,0.36,177.0
-14.949414005270093,-28.371453952569173,6.20,329.0,1.18,9.00,336.0,0.44,200.0
-90.65765366798419,-169.18153874044796,1.70,286.0,2.73,10.20,41.0,0.34,180.0
-126.25836837549407,-226.44889769565216,1.10,331.0,2.87,11.30,61.0,0.42,195.0
2.520751449275362,3.1251927312252965,9.60,221.0,1.57,5.80,265.0,0.59,176.0
2.731382288537549,3.837831258234519,9.60,228.0,1.58,5.50,198.0,0.53,171.0
-107.47897945981553,-243.38623881949934,3.40,222.0,2.60,13.50,10.0,0.74,200.0
-203.10806349934123,-395.15988982608695,1.20,215.0,2.83,14.00,1.0,0.78,198.0
-38.689272542819495,-107.62798722002636,5.40,195.0,2.89,13.70,2.0,0.80,195.0
-124.43395237417656,-256.66047250461133,2.20,205.0,2.78,7.80,233.0,0.62,186.0
-166.71095485638998,-337.52227270882736,1.20,204.0,2.62,7.80,220.0,0.68,183.0
2.294957466403162,2.9847227391304343,9.60,197.0,1.72,6.30,212.0,0.58,182.0
-163.34010608300395,-301.4577463978919,0.10,205.0,1.73,6.60,209.0,0.58,191.0
-2.948680162055336,-7.170443939393939,8.20,251.0,2.25,12.00,6.0,0.46,179.0
-8.015284488801054,-18.169761557312253,7.30,246.0,2.13,11.80,1.0,0.53,183.0
-159.32440125559947,-290.56432329117257,0.01,219.0,2.02,5.10,247.0,0.56,191.0
2.504634588932806,3.8510204901185774,9.60,219.0,2.00,6.20,265.0,0.52,182.0
-30.695995511198944,-50.516548487483526,4.40,236.0,2.62,12.50,310.0,0.25,243.0
-57.378426815546774,-98.43863264031621,2.80,257.0,2.53,11.90,321.0,0.28,218.0
-21.62114240843215,-38.93287531620554,5.10,269.0,2.05,11.50,325.0,0.20,198.0
-3.8659123043478263,-8.000103519104083,7.90,214.0,1.77,5.50,208.0,0.40,172.0
3.552224685111989,6.757113549407115,9.70,204.0,1.82,5.10,200.0,0.30,156.0
-1.5630157957839261,-2.351972437417655,8.60,222.0,1.40,5.00,207.0,0.43,211.0
-0.7895656073781293,-1.1520640948616603,8.70,217.0,1.35,4.70,190.0,0.39,201.0
-10.924416652173912,-20.02282252173913,6.90,215.0,1.29,6.00,211.0,0.48,210.0
-9.939799714097495,-16.926551602108038,6.80,226.0,1.19,5.70,222.0,0.29,221.0
-25.670963101449274,-43.29357623847167,5.30,226.0,0.93,7.10,254.0,0.50,230.0
-24.65129077602108,-39.76240937022398,5.20,233.0,0.88,9.90,6.0,0.43,249.0
-110.04019814756258,-207.94200617391306,1.00,187.0,1.96,5.30,187.0,0.42,175.0
-117.88491136758893,-226.9151501870883,1.00,181.0,1.98,5.20,203.0,0.47,175.0
-122.61763324901185,-264.59866703162055,0.70,191.0,1.98,5.50,167.0,0.58,162.0
-89.2516502345191,-169.37724484321475,0.60,201.0,1.82,5.90,187.0,0.36,142.0
-93.01032610935442,-168.2913259578393,0.90,198.0,2.18,6.00,195.0,0.29,162.0
0.6094649855072465,-8.595397284584982,9.20,192.0,1.72,6.20,228.0,0.97,165.0
-3.955668,-33.09092864953887,8.40,191.0,1.59,6.60,211.0,1.15,165.0
-5.154264270092226,-11.638374540184454,7.70,209.0,1.44,5.10,183.0,0.50,175.0
-43.455220947299075,-82.48445318445323,3.70,104.0,1.34,5.10,182.0,0.41,188.0
-36.471670981554674,-72.36521864163373,4.40,168.0,1.45,5.70,181.0,0.51,194.0
-12.444327009222663,-31.174407405797105,6.00,183.0,2.63,11.60,336.0,0.53,133.0
-12.62257530961792,-28.40659513438735,6.20,209.0,2.35,11.60,7.0,0.46,148.0
-33.423157774703554,-73.56190471805007,4.90,151.0,1.97,10.90,4.0,0.61,193.0
-5.373785088274046,-15.81823390118577,8.00,173.0,1.99,11.00,10.0,0.73,182.0
-5.365276951251646,-16.03972228985507,7.80,211.0,1.79,10.10,357.0,0.69,172.0
-54.84538578656126,-94.38523613570487,3.00,206.0,2.36,6.40,206.0,0.27,216.0
-40.22232859815547,-72.19971686297761,3.60,191.0,2.55,7.10,188.0,0.20,185.0
-109.31550855994729,-196.86971939525694,0.90,202.0,2.36,6.60,185.0,0.34,186.0
-104.69844493544137,-186.70629987220028,0.90,219.0,2.17,7.30,196.0,0.32,183.0
-129.11161985375495,-182.9834148405797,0.10,217.0,1.90,7.00,217.0,0.44,272.0
-140.08454315678526,-201.7721303280632,0.01,207.0,2.09,6.70,226.0,0.44,262.0
-118.06329591567852,-206.0826486508564,0.20,225.0,2.47,11.90,10.0,0.31,199.0
-119.66691040843214,-213.41380210540186,0.10,221.0,2.32,11.90,13.0,0.34,190.0
-34.0375895256917,-56.132623947299074,3.90,229.0,1.79,11.90,3.0,0.16,280.0
-43.38190610276679,-73.02342068774705,3.30,218.0,1.46,12.00,19.0,0.16,243.0
-8.572182061923584,-13.667096895915678,7.00,243.0,1.48,11.80,8.0,0.26,254.0
-24.127027222661397,-41.81731613306982,5.00,196.0,1.19,6.90,245.0,0.29,218.0
-19.099302259552044,-32.634921748353094,5.50,204.0,1.20,5.50,221.0,0.26,232.0
-9.724010451910408,-16.244101951251647,6.90,211.0,1.55,5.60,229.0,0.32,228.0
-27.656170098814233,-48.266258296442686,4.80,203.0,1.51,11.10,1.0,0.35,225.0
-4.079569772068512,-0.8867175335968376,8.70,235.0,1.75,12.20,356.0,0.78,270.0
-10.735162267457179,-13.331936654808958,7.30,223.0,1.19,11.10,352.0,0.65,263.0
-10.875248194993413,-12.799693947299078,7.20,219.0,1.28,6.90,230.0,0.64,273.0
-40.451323615283265,-48.96946475098814,4.80,219.0,1.37,6.70,227.0,0.74,276.0
-16.43239678787879,-19.323304658761526,5.90,195.0,1.54,5.90,243.0,0.62,313.0
-15.969873748353095,-20.46881819367589,6.00,210.0,1.52,6.40,243.0,0.54,305.0
-13.887572239789197,-19.683860700922267,6.30,221.0,1.47,5.50,219.0,0.44,288.0
-16.06697987088274,-25.104207366271414,6.00,216.0,1.46,13.50,312.0,0.36,260.0
-19.769482785243742,-33.973011845849804,5.20,201.0,1.66,13.50,350.0,0.04,236.0
-18.478677725955205,-30.019714433465083,5.10,186.0,1.73,5.60,236.0,0.31,11.0
1.5755424967061924,0.16822415942028987,8.40,321.0,2.00,8.10,264.0,0.67,97.0
-12.105852687747035,-33.81968692753623,5.10,315.0,1.91,8.10,253.0,0.75,100.0
-26.211034960474308,-55.43921703293808,4.10,49.0,1.60,7.90,269.0,0.46,117.0
-23.99968927931489,-49.2571063254282,4.20,23.0,1.54,7.80,280.0,0.45,102.0
-57.71924687351779,-111.26318713306983,2.40,232.0,1.39,12.50,348.0,0.35,145.0
-43.55147731884059,-108.11023421475625,2.30,223.0,1.36,13.30,344.0,0.64,113.0
4.4388215942028975,3.7043479196310938,9.90,194.0,1.93,16.80,346.0,0.77,149.0
-131.31403759156785,-339.2409763188405,0.20,203.0,2.93,16.30,3.0,0.70,156.0
2.328436553359684,4.305413598155467,9.00,185.0,1.60,12.50,334.0,0.42,84.0
-4.79767109486166,-8.445787371541503,7.20,198.0,1.30,12.30,346.0,0.40,69.0
-13.079190009222662,-21.52447201449275,6.00,353.0,2.60,13.50,8.0,0.10,323.0
-8.002914482213438,-13.013381354413703,6.90,344.0,2.86,13.10,8.0,0.09,276.0
-24.105318944664035,-40.24060472727273,4.80,350.0,2.43,12.50,7.0,0.19,270.0
-54.70661649538867,-89.44842789591569,2.80,199.0,1.26,8.50,351.0,0.26,249.0
-20.417610209486167,-34.140904638998684,5.40,250.0,1.27,8.70,271.0,0.29,239.0
-22.29946368906456,-38.20055679183136,5.10,211.0,1.34,8.90,325.0,0.24,231.0
-21.23443470223979,-37.10835499209486,5.50,298.0,1.86,9.90,14.0,0.38,227.0
-0.3503037536231883,-0.12716040843214793,8.90,300.0,2.24,12.30,5.0,0.41,217.0
-3.1977468590250333,-4.29289687483531,8.20,287.0,2.80,7.40,283.0,0.34,227.0
-2.3852764519104084,-3.5016096310935443,8.50,278.0,2.58,7.40,293.0,0.46,217.0
-27.325692137022397,-50.12174698682477,5.30,238.0,2.13,8.70,277.0,0.55,211.0
-25.232115208168644,-42.219014690382075,5.30,318.0,1.18,13.50,1.0,0.48,236.0
-143.37085710935443,-222.41235143346506,1.40,260.0,1.35,13.50,59.0,0.53,230.0
-13.58402501317523,-27.242974799736494,6.50,183.0,1.22,6.10,233.0,0.53,193.0
-31.471152812911722,-59.44565665612649,4.80,139.0,1.19,4.90,210.0,0.51,204.0
-80.72545677075098,-152.38831693017127,2.70,126.0,1.16,7.80,275.0,0.52,197.0
-85.06900376416338,-143.23087436363636,1.40,230.0,1.13,7.40,237.0,0.25,203.0
-304.2677657088274,-511.0278958129117,1.00,127.0,2.28,7.80,9.0,1.07,215.0
-196.61692680895916,-371.0470762226614,4.20,102.0,2.24,11.10,333.0,1.09,216.0
-248.4075921778656,-474.01799121739134,3.10,160.0,2.64,11.50,14.0,1.10,207.0
-44.72057046508564,-64.73863016205533,4.40,283.0,1.73,13.00,335.0,0.61,253.0
-111.06768510540184,-128.87090780895915,3.40,289.0,1.64,11.90,306.0,0.79,261.0
-85.43525276416338,-138.3623865151515,2.70,266.0,1.36,10.30,273.0,0.51,226.0
-114.61627910935441,-187.82058616864293,0.80,158.0,1.49,10.00,285.0,0.36,218.0
-121.1248671080369,-197.26103637944664,0.50,260.0,1.50,10.80,329.0,0.37,225.0
-3.5958434558629775,-5.635416415019763,8.10,183.0,1.72,11.10,14.0,0.37,223.0
-3.2387410790513833,-4.418448277997365,8.20,186.0,1.85,5.60,203.0,0.37,237.0
-40.52675650329381,-64.1343893715415,3.80,98.0,1.60,6.50,222.0,0.34,265.0
-63.68666050065877,-103.9141462516469,1.70,38.0,3.79,13.50,27.0,0.04,326.0
-30.338007664031625,-50.683532840579716,3.90,316.0,4.81,13.30,22.0,0.05,21.0
-63.178124088274046,-108.63642297760211,2.00,307.0,4.43,13.80,25.0,0.07,171.0
-14.46991965085639,-133.82409542555993,8.70,9.0,3.50,11.60,338.0,1.40,175.0
-339.00633410803687,-658.844637690382,8.30,31.0,3.48,10.90,337.0,3.19,187.0
-268.5484240619236,-240.80677414624503,7.10,224.0,1.07,8.30,344.0,2.03,271.0
-413.7613863188406,-575.8323905111989,8.50,214.0,1.03,7.50,320.0,4.37,263.0
-35.66811279710144,-62.71406425428195,3.90,150.0,1.19,7.50,213.0,0.23,195.0
-5.08459306455863,-14.00235806060606,6.00,75.0,1.03,7.60,219.0,0.84,77.0
-33.02628525823452,-53.201486865612644,3.90,346.0,3.57,11.10,44.0,0.14,306.0
-61.62618081949933,-72.13073358366272,3.30,341.0,3.71,10.70,53.0,0.60,295.0
-28.211950393939397,-47.80031258498024,3.70,345.0,3.28,11.10,49.0,0.25,36.0
-6.191403673254282,-9.37118749538867,7.30,15.0,3.47,10.00,40.0,0.11,285.0
-5.923236417654809,-6.229943205533597,7.70,11.0,3.27,9.90,60.0,0.42,286.0
-46.60447367720684,-73.38399304347826,2.60,288.0,1.99,10.40,9.0,0.23,347.0
-57.22435452964427,-86.61123571277997,2.10,283.0,1.94,11.50,13.0,0.28,320.0
-38.521205932806325,-60.78662781027668,3.40,256.0,1.65,8.30,343.0,0.24,327.0
-25.20477763241107,-43.14345139920948,4.60,257.0,1.65,7.80,335.0,0.02,296.0
-12.282010221343874,-20.834632786561265,6.40,240.0,2.04,10.90,352.0,0.24,237.0
-22.935452748353093,-40.65823690118577,5.00,235.0,1.75,7.60,299.0,0.23,200.0
-19.93249675757576,-44.52375525823452,5.70,224.0,1.67,7.80,288.0,0.59,180.0
-5.974405407114624,-7.637570205533597,7.60,240.0,1.74,7.90,284.0,0.37,273.0
-6.502135845849803,-11.428932661396574,6.90,205.0,1.41,7.40,247.0,0.35,67.0
-4.641147229249012,-7.12314343478261,7.60,194.0,1.30,7.20,250.0,0.05,270.0
-18.56691190909091,-31.257007926218712,5.50,223.0,1.24,7.40,270.0,0.21,242.0
-2.9797795362318844,-4.36206146113307,8.20,236.0,1.34,7.50,259.0,0.35,219.0
-1.7476012635046112,-1.9504351040843213,8.30,224.0,1.66,4.70,236.0,0.13,228.0
-3.1586250223978913,-4.544752379446641,7.90,206.0,1.84,5.20,225.0,0.01,45.0
-20.985871545454547,-36.36143082345191,5.00,73.0,1.51,13.30,340.0,0.06,80.0
2.7468304255599474,6.158425230566536,9.40,4.0,1.99,5.90,90.0,0.06,218.0
-23.9227041488801,-40.61290790250329,4.70,303.0,2.42,11.60,19.0,0.05,306.0
-32.43632309617918,-55.199768830039524,4.00,302.0,2.25,11.90,7.0,0.10,253.0
-26.178733599472988,-44.089304802371544,4.50,287.0,2.45,10.60,3.0,0.08,293.0
-43.69286409222661,-68.60864854018446,3.80,336.0,1.03,12.30,11.0,0.42,255.0
-38.87083621739131,-58.48900829776021,4.70,283.0,1.32,7.60,340.0,0.61,248.0
-9.15750206060606,-12.32570656916996,7.70,314.0,2.12,13.50,4.0,0.68,249.0
-17.37626310935441,-25.529836015810275,6.50,315.0,1.99,13.00,349.0,0.64,250.0
-160.464772370224,-234.88161059815548,1.70,199.0,1.60,11.30,325.0,0.62,238.0
-186.0658641910408,-279.87682767061926,0.20,37.0,1.22,10.20,318.0,0.60,235.0
-8.10446128458498,-10.678019735177866,7.70,3.0,1.51,6.00,114.0,0.63,248.0
-32.625897362318845,-64.698289256917,5.50,212.0,2.00,6.50,233.0,0.73,210.0
-12.096498720685114,-24.148553135704876,7.40,217.0,2.06,6.50,230.0,0.76,211.0
-8.84333978129117,-17.20133009486166,7.70,206.0,2.59,7.10,211.0,0.67,213.0
-15.633885877470357,-29.278990724637683,6.80,200.0,2.57,7.30,246.0,0.67,213.0
-21.729215604743086,-46.26861116996048,6.60,207.0,2.41,8.40,230.0,0.83,208.0
-12.697293537549406,-26.31994957839262,7.40,210.0,2.54,8.10,224.0,0.78,209.0
-88.10321618050067,-137.63015423715413,3.90,184.0,1.90,7.90,233.0,0.74,229.0
-3.7432154071146244,-6.575244594202898,8.80,192.0,1.52,7.90,233.0,0.78,219.0
-23.44206444927536,-44.32262438076416,3.30,325.0,3.86,14.60,8.0,0.50,67.0
-40.214991963109355,-73.16547509486166,1.60,317.0,4.33,14.40,20.0,0.40,71.0
-52.88882232279316,-90.99655192885376,1.40,280.0,3.13,13.70,64.0,0.24,51.0
-53.8157780342556,-94.17884438471674,1.00,290.0,3.35,13.00,73.0,0.27,55.0
-27.565113184453228,-53.98398772859026,3.90,241.0,2.50,12.20,28.0,0.37,99.0
-22.822744300395257,-42.62612459025033,4.50,249.0,2.63,11.50,24.0,0.29,93.0
-37.24739936627141,-72.34803042424242,1.90,243.0,2.10,11.30,1.0,0.55,75.0
-39.935190968379445,-76.65448565349143,2.10,246.0,1.96,10.60,359.0,0.49,79.0
-27.191457247694338,-70.21690692094862,1.40,182.0,2.08,9.40,40.0,0.84,85.0
-32.754220411067195,-90.17430479314889,1.40,195.0,2.25,9.10,43.0,0.81,96.0
4.32133814229249,5.200725093544137,9.00,202.0,1.80,13.10,273.0,0.79,90.0
-22.00055383662714,-57.19697478919631,2.10,209.0,1.68,7.30,9.0,0.89,81.0
-68.52538339789197,-124.90567789591569,1.10,223.0,1.43,12.00,345.0,0.30,107.0
-57.617322628458496,-101.26577193017128,1.80,207.0,1.53,7.90,19.0,0.26,92.0
-27.05853483135705,-78.66606742819499,2.50,225.0,1.40,7.30,240.0,0.84,99.0
-2.8517374703557317,-4.796940930171278,7.60,285.0,1.86,9.80,6.0,0.40,69.0
-6.603378757575757,-11.304201588932807,6.80,257.0,1.90,11.30,6.0,0.38,62.0
1.9581816561264822,4.186834927536231,9.10,192.0,1.53,12.50,323.0,0.22,100.0
-2.4368132859025033,-3.6142694808959157,7.90,188.0,1.40,11.90,347.0,0.26,69.0
-55.73931644400527,-113.90706872727272,2.60,196.0,1.99,6.60,217.0,0.43,146.0
-53.51402280105402,-102.83323801844533,2.50,199.0,2.04,6.50,216.0,0.35,137.0
-58.69173053886693,-104.81255850856388,1.90,114.0,1.53,7.30,314.0,0.24,102.0
-65.8480650237154,-124.242196914361,1.20,157.0,1.44,7.20,320.0,0.35,108.0
-67.21423842951252,-137.7395032055336,0.01,9.0,1.27,7.40,256.0,0.48,112.0
-60.09801206982872,-126.93954459420289,2.10,263.0,1.29,7.30,245.0,0.48,136.0
-40.35827989591567,-69.72137142160739,2.80,161.0,1.50,9.50,310.0,0.31,54.0
-29.31120716073781,-48.1476291370224,3.80,163.0,1.63,9.60,356.0,0.31,30.0
-32.726721856389986,-55.86394130961792,3.90,215.0,1.94,11.90,30.0,0.01,270.0
-19.65526051646904,-34.92943080764163,5.20,248.0,2.12,9.50,11.0,0.11,138.0
-4.792481823451911,-9.09661391831357,7.40,203.0,1.83,9.60,338.0,0.29,105.0
-5.276756325428195,-10.553878275362319,7.30,200.0,1.70,9.70,297.0,0.32,122.0
-48.51803133596838,-87.69061989459816,2.80,139.0,1.47,7.00,223.0,0.25,139.0
-59.353531720685105,-102.76124729117261,2.10,81.0,1.47,12.80,357.0,0.15,121.0
-36.86219379314888,-67.6164072397892,3.60,66.0,1.47,12.80,14.0,0.24,138.0
-12.107894218708829,-23.168900395256916,6.00,195.0,1.96,10.00,319.0,0.30,97.0
-1.864129955204216,-4.303192753623189,7.90,197.0,1.93,10.20,321.0,0.41,95.0
-94.75552989855072,275.52419834519105,6.20,191.0,1.70,10.60,332.0,0.77,192.0
-48.655560773386036,95.50627920685113,4.20,172.0,1.49,10.70,340.0,0.73,194.0
-113.86459964031621,306.54991999473,5.50,174.0,1.34,9.90,312.0,0.59,195.0
-100.07903216469036,270.104160342556,5.90,179.0,1.29,8.10,258.0,0.76,198.0
-92.15618909881424,264.5616054044796,5.70,184.0,1.30,11.90,327.0,0.68,187.0
-67.62626838998683,109.96995504743082,1.50,9.0,0.81,9.10,277.0,0.38,185.0
-41.613789256917,81.33139029907774,3.30,258.0,2.55,13.80,26.0,0.60,166.0
-210.3025821027668,487.96892641370226,8.30,243.0,3.16,9.10,3.0,0.81,177.0
-102.75138816073782,324.50470596706197,6.60,224.0,3.28,9.30,324.0,0.68,169.0
-70.84022794071147,148.99403408300395,3.80,201.0,2.64,9.70,31.0,0.47,198.0
-47.699915317523065,78.49301907114624,3.20,198.0,1.97,9.40,337.0,0.68,192.0
-59.89640457312253,140.20105163109355,4.60,252.0,1.43,9.50,315.0,0.68,194.0
-88.0047947259552,230.10105278919633,5.00,255.0,1.65,15.10,353.0,0.59,198.0
-124.84334988801055,313.27744607246376,4.90,211.0,1.84,8.80,244.0,0.47,203.0
-174.41022019367588,420.4323553768116,5.60,220.0,2.02,8.70,228.0,0.41,200.0
-246.98661932411068,521.1331104387352,5.40,295.0,1.96,12.80,6.0,0.28,270.0
-286.27075318050066,579.3715184980238,7.10,263.0,2.40,7.40,272.0,0.30,255.0
