surge_mean,sway_mean,VVEL,VDIR,HS1,TP1,DIR1,CVEL0,CDIR0
5.5525958985507256,13.4781064914361,9.10,209.0,1.71,6.70,231.0,0.48,229.0
7.177080329380765,16.093314753623186,9.90,220.0,1.71,6.40,234.0,0.50,230.0
5.527228479578393,13.248692293807643,9.10,217.0,2.07,6.50,215.0,0.49,224.0
5.634995076416337,13.641222990777338,9.20,209.0,2.05,6.40,204.0,0.51,233.0
6.21984461660079,14.579237714097497,9.70,211.0,2.14,6.60,217.0,0.64,230.0
6.482624862977602,14.587062152832676,9.80,208.0,2.00,6.70,210.0,0.66,221.0
5.721337898550725,13.302884689064557,9.30,204.0,1.90,6.60,207.0,0.59,218.0
1.6780790527009222,7.694644313570486,7.30,198.0,1.69,6.10,213.0,0.54,228.0
1.1742862371541503,7.1915075718050065,7.40,209.0,1.39,6.50,227.0,0.69,229.0
2.9301309591567857,9.87592936627141,8.30,221.0,1.41,6.20,209.0,0.70,234.0
4.103784760210803,11.381593387351778,8.60,220.0,1.44,6.20,232.0,0.59,231.0
2.938835894598155,9.813918807641635,8.00,214.0,1.50,5.70,208.0,0.56,237.0
-0.031107944664031634,6.7525745533596835,7.20,210.0,1.48,5.90,215.0,0.78,244.0
-0.7770892569169959,5.651660907773387,6.90,212.0,1.39,6.20,223.0,0.81,240.0
-1.3001698761528329,4.698340362318841,6.50,199.0,1.31,5.90,205.0,0.79,237.0
-3.772294418972332,2.1676092200263506,5.00,204.0,1.28,6.10,216.0,0.78,240.0
-1.3993647891963108,5.432511989459816,6.70,205.0,1.27,6.00,210.0,0.83,246.0
1.5831406324110673,9.41553163372859,8.10,212.0,1.25,6.00,221.0,0.82,250.0
-0.2292311541501976,6.573184127799737,7.10,216.0,1.35,5.80,213.0,0.78,245.0
-2.4111591001317527,3.861180541501976,6.00,221.0,1.41,5.70,219.0,0.80,242.0
-3.5829219802371544,2.9665208379446635,5.60,216.0,1.26,5.60,204.0,0.86,244.0
-3.3589742252964427,2.499003139657444,5.50,215.0,1.16,6.00,194.0,0.84,237.0
-2.3971391080368907,2.704816694334651,5.30,207.0,1.23,5.80,212.0,0.68,229.0
-2.912881171277997,2.8012301106719364,5.00,177.0,1.20,5.90,224.0,0.65,241.0
-3.4815547206851125,2.2731356245059287,4.50,203.0,1.04,5.90,215.0,0.63,244.0
0.6074689038208168,7.093139996047432,7.00,225.0,1.03,6.20,233.0,0.62,244.0
-0.3064985164690382,5.466364762845849,6.50,227.0,1.05,5.10,221.0,0.64,234.0
-1.1510208300395257,4.309462673254282,5.90,222.0,1.27,7.90,289.0,0.61,231.0
-1.812896466403162,3.761536260869565,5.60,212.0,1.16,4.80,208.0,0.63,237.0
-3.5218311923583663,1.714727277997365,4.70,197.0,1.27,8.10,302.0,0.72,231.0
-4.698335325428195,-0.3421516007905138,2.70,160.0,1.10,8.10,305.0,0.64,218.0
-4.586809635046113,0.1941603306982872,2.90,174.0,0.99,7.80,279.0,0.60,225.0
-4.475942517786562,1.174693794466403,4.00,190.0,0.84,7.40,292.0,0.71,238.0
-6.351720607378129,-1.303953092226614,2.60,254.0,0.70,7.90,3.0,0.86,227.0
-4.404969750988142,1.0743725625823453,4.10,256.0,0.77,7.50,299.0,0.73,235.0
-4.8504294650856385,0.8365272898550725,3.90,260.0,0.99,12.30,9.0,0.75,238.0
-5.484234115942028,1.7625394690382081,4.40,242.0,1.40,12.00,31.0,0.85,252.0
-7.389730981554677,-0.5676945520421608,4.10,241.0,1.54,12.00,9.0,1.06,238.0
-6.918408802371542,-1.0158577575757575,3.70,223.0,1.64,11.50,15.0,1.00,233.0
-6.873046512516469,-0.5132245454545454,4.50,246.0,1.53,11.80,11.0,1.08,235.0
-6.655862851119894,-0.7936430210803689,5.00,256.0,1.31,11.80,11.0,1.16,231.0
-5.6099843649538865,0.22122461791831355,4.60,271.0,1.32,10.70,357.0,0.97,234.0
-3.356181794466403,3.4180004532279313,5.90,275.0,1.30,10.90,8.0,0.89,245.0
-3.79039989196311,3.8161968629776024,6.10,266.0,1.44,10.90,9.0,0.96,250.0
-5.752201868247694,2.526325819499341,5.90,277.0,1.41,10.10,357.0,1.11,248.0
-6.000668783926218,0.7525673451910408,5.60,268.0,1.42,10.40,354.0,1.14,237.0
-6.510537642951252,0.2580029670619236,4.20,263.0,1.46,10.00,6.0,0.97,241.0
-6.363160594202899,1.0976913201581027,4.10,240.0,1.33,9.90,355.0,0.91,250.0
-7.731933869565218,0.1616618563899868,3.40,224.0,1.27,9.00,355.0,0.97,249.0
-3.0685172371541505,4.127949492753623,6.20,217.0,1.22,9.30,296.0,0.91,247.0
-2.3838336719367588,4.336343636363636,6.10,211.0,1.26,7.20,275.0,0.81,246.0
0.3829568115942029,8.118904,7.40,219.0,1.22,9.70,288.0,0.77,256.0
-0.28725776021080374,7.635060548089592,7.30,220.0,1.33,8.30,301.0,0.83,256.0
-3.2201952490118577,4.1856056297760205,5.80,215.0,1.39,9.50,289.0,0.83,254.0
-3.7525040711462454,3.906756749670619,5.40,218.0,1.26,9.30,282.0,0.81,260.0
-5.994089312252965,1.6094422252964429,3.20,177.0,1.19,9.50,282.0,0.74,266.0
-5.540059169960476,2.615113160737813,4.00,228.0,1.35,12.50,331.0,0.79,270.0
-3.1949365032938073,4.869068462450593,5.80,227.0,1.29,11.50,356.0,0.83,265.0
-0.21829957839262185,7.833800986824769,7.20,235.0,1.63,13.00,349.0,0.79,262.0
3.2703334637681163,12.667103956521737,8.70,235.0,1.75,12.20,356.0,0.78,270.0
-4.627237766798419,3.6298322463768113,4.90,225.0,1.65,12.30,339.0,0.82,268.0
-3.569623441370225,4.097176696969696,5.60,240.0,1.48,11.80,320.0,0.83,258.0
-3.5435485586297766,3.81591488801054,5.40,239.0,1.39,11.10,342.0,0.79,258.0
3.5667246666666665,12.109874027667985,8.60,189.0,1.26,11.10,352.0,0.69,261.0
-3.993754673254282,3.315913071146245,5.00,203.0,1.24,11.60,5.0,0.77,260.0
-5.428817446640316,1.7805017035573123,3.70,219.0,1.22,11.60,333.0,0.74,260.0
0.9714651436100131,8.516336179183135,7.30,223.0,1.19,11.10,352.0,0.65,263.0
0.8751998498023714,8.678870812911725,7.20,219.0,1.28,6.90,230.0,0.64,273.0
-4.033265293807641,3.9016248722002635,4.80,219.0,1.37,6.70,227.0,0.74,276.0
-6.68052793544137,1.8017704018445326,3.70,172.0,1.28,7.10,223.0,0.87,265.0
-5.425652130434783,3.005163171277997,4.60,233.0,1.16,6.50,234.0,0.86,267.0
-4.686800354413703,3.890773758893281,5.20,208.0,1.18,15.10,356.0,0.88,267.0
-1.5555771383399208,6.901566164690382,7.10,231.0,1.10,14.80,5.0,0.93,259.0
-0.8163472384716731,7.596974368906456,6.80,205.0,1.24,14.20,355.0,0.78,273.0
-0.9306091409749669,7.7895967839262195,6.90,201.0,1.35,13.80,359.0,0.82,273.0
-0.6266083162055336,8.417230781291172,7.10,186.0,1.49,5.10,211.0,0.84,276.0
-2.1148870592885376,7.140085081686428,6.40,177.0,1.27,13.80,2.0,0.86,280.0
-2.019855425559947,7.05015168511199,6.10,197.0,1.35,13.30,359.0,0.80,288.0
-1.603426309617918,7.153422910408432,6.50,218.0,1.45,13.70,2.0,0.81,277.0
-0.16566345849802372,8.837538287220026,7.40,214.0,1.62,14.20,358.0,0.85,271.0
-2.0199469222661395,6.341935773386035,6.20,205.0,1.72,5.80,285.0,0.77,274.0
-0.2899398432147563,7.76863909486166,6.60,200.0,1.80,5.80,255.0,0.65,286.0
-2.074206044795784,6.341758573122529,5.60,180.0,1.79,6.00,234.0,0.70,298.0
1.0876125915678523,9.605245791831358,6.90,182.0,1.64,6.30,241.0,0.63,313.0
-0.7315788498023714,7.295984401844533,5.90,195.0,1.54,5.90,243.0,0.62,313.0
-0.46234711330698286,6.964854729907773,6.00,210.0,1.52,6.40,243.0,0.54,305.0
0.24007398155467724,7.001600086956522,6.30,221.0,1.47,5.50,219.0,0.44,288.0
0.8832431383399209,6.9474496192358375,6.40,218.0,1.60,13.00,3.0,0.27,267.0
0.31995782213438734,5.97475090513834,5.90,206.0,1.70,6.20,222.0,0.12,290.0
1.7629307523056654,8.071931194993413,6.70,205.0,1.91,6.60,223.0,0.18,340.0
1.7275214018445324,8.470689671936759,6.70,190.0,2.13,6.50,225.0,0.31,339.0
4.686781534914361,13.26628256916996,8.40,189.0,2.01,6.50,227.0,0.43,318.0
2.0143174822134386,8.606802130434783,6.90,177.0,2.05,6.40,231.0,0.23,325.0
-0.9854265546772067,5.3578998853754936,5.00,197.0,1.73,6.60,224.0,0.41,344.0
-0.950605275362319,5.616228575757575,5.40,222.0,1.74,6.40,221.0,0.42,310.0
-1.7380145652173913,4.4586659354413705,5.00,222.0,1.60,5.90,224.0,0.41,288.0
-0.09797152832674574,5.9677982503293805,6.00,216.0,1.46,13.50,312.0,0.36,260.0
-0.6270995032938076,4.598605285902503,5.20,201.0,1.66,13.50,350.0,0.04,236.0
0.2504411119894598,5.755076086956522,5.70,196.0,1.58,6.00,220.0,0.14,36.0
-0.5318652476943346,5.160639558629777,5.10,186.0,1.73,5.60,236.0,0.31,11.0
-0.6846196613965744,5.5911147285902505,5.20,202.0,1.81,5.80,238.0,0.39,345.0
-0.2856956495388669,6.073956181818182,5.60,210.0,1.56,12.80,350.0,0.34,324.0
1.1222562951251647,7.534941404479579,6.50,223.0,1.52,13.00,343.0,0.27,296.0
2.4367988010540187,8.704216571805008,7.10,216.0,1.58,13.00,359.0,0.08,240.0
1.9495786218708824,8.09337046508564,6.80,211.0,1.67,12.50,355.0,0.04,326.0
0.7421800816864295,6.213956778656126,6.00,204.0,1.83,5.70,232.0,0.12,91.0
0.5606530579710145,6.207986884057971,5.90,195.0,2.02,6.20,222.0,0.13,26.0
3.610287314888011,10.490290859025032,7.60,185.0,2.04,6.20,220.0,0.17,31.0
6.739059492753624,15.509758457180501,9.20,191.0,1.86,6.00,207.0,0.23,1.0
4.547265989459817,12.47773718972332,8.20,201.0,1.95,6.40,228.0,0.31,333.0
5.604102570487483,13.787296256916997,8.80,202.0,2.11,6.60,217.0,0.22,291.0
3.892669258234519,11.0135830342556,7.90,200.0,2.18,6.60,219.0,0.13,292.0
4.457158130434783,11.665880355731227,8.10,192.0,2.41,6.70,231.0,0.04,56.0
5.937526606060605,13.958663911725953,8.80,185.0,2.55,7.20,220.0,0.09,49.0
5.193033440052701,12.895003353096179,8.40,180.0,2.85,8.00,197.0,0.12,35.0
-1.7633006389986827,4.362678658761529,4.40,2.0,1.88,7.30,225.0,0.39,343.0
-4.8773627127799735,1.6058566943346508,1.10,355.0,1.69,7.10,234.0,0.46,322.0
-1.2378931712779975,5.080472815546773,5.00,49.0,1.43,6.90,228.0,0.39,323.0
-4.200010750988142,0.9710647773386035,1.70,56.0,1.29,6.90,234.0,0.22,294.0
1.4101051133069828,7.172950191040843,6.40,323.0,1.85,8.30,53.0,0.10,73.0
-1.060197955204216,6.132515542819499,5.40,13.0,2.25,11.90,15.0,0.49,312.0
1.9446185942028986,9.40381574967062,6.90,13.0,2.22,8.90,356.0,0.40,326.0
1.0646550052700923,8.263778794466402,6.50,15.0,2.14,8.80,357.0,0.41,317.0
-1.1397983926218709,5.380484264822135,5.00,9.0,2.18,11.10,13.0,0.39,328.0
-1.7920226271409747,3.885199660079051,4.40,3.0,1.87,10.30,15.0,0.26,327.0
-1.4305945362318842,4.558778434782608,4.80,5.0,1.96,9.00,356.0,0.30,319.0
-1.8269074216073784,4.122911430830039,4.60,352.0,1.86,9.80,346.0,0.31,305.0
-1.0028427127799737,5.900512704874835,5.50,334.0,1.94,8.80,350.0,0.46,302.0
-3.967222138339921,2.40027836627141,2.60,353.0,1.99,10.10,346.0,0.41,320.0
-2.0663104532279317,3.922798350461133,4.30,75.0,1.86,9.50,344.0,0.32,325.0
1.9861215335968383,8.747039894598155,6.90,21.0,1.93,11.80,20.0,0.26,310.0
-4.395884038208169,0.8163407957839263,0.80,213.0,1.92,9.10,341.0,0.17,310.0
-0.38569051646903824,5.2516377075098815,5.40,8.0,1.68,8.70,341.0,0.15,323.0
3.4177143807641635,10.464735011857709,7.60,297.0,1.74,11.30,2.0,0.17,319.0
-4.221918216073782,1.0002973675889328,0.80,320.0,2.17,11.30,357.0,0.17,346.0
-0.9574246548089592,4.703550393939394,5.10,298.0,3.05,11.00,345.0,0.16,288.0
2.957918752305666,10.058494127799737,7.40,294.0,2.73,10.60,350.0,0.20,310.0
7.313812602108038,16.24365218181818,9.40,307.0,3.53,10.70,343.0,0.13,41.0
-4.012164407114625,1.1001386350461133,1.40,310.0,3.97,10.20,356.0,0.08,336.0
7.7194055546772065,16.79718124242424,9.60,308.0,4.39,10.20,332.0,0.11,51.0
5.263256488801054,12.795319243741764,8.40,308.0,4.29,10.60,332.0,0.07,56.0
3.076921089591568,9.355550752305666,7.40,307.0,4.18,10.20,334.0,0.09,206.0
6.929124156785244,15.74050578919631,9.40,306.0,4.56,12.50,359.0,0.17,266.0
-4.4527798339920945,0.7314923188405797,0.30,304.0,4.30,10.80,346.0,0.10,286.0
-4.129635573122529,0.4985639275362319,0.40,304.0,4.42,10.90,334.0,0.02,180.0
5.779720494071146,13.587522291172595,8.70,306.0,4.06,11.10,325.0,0.03,108.0
6.605620828722002,14.56495963768116,9.10,303.0,4.04,11.10,331.0,0.10,143.0
3.8356916613965746,9.634172320158102,7.70,298.0,3.88,11.10,319.0,0.24,165.0
-0.9228194703557311,3.258639458498023,5.10,297.0,4.12,11.00,336.0,0.29,202.0
3.5630843860342556,9.975057424242424,7.80,288.0,3.62,9.80,324.0,0.26,212.0
-0.9184634018445323,3.558355179183136,5.30,276.0,3.78,10.70,341.0,0.35,213.0
0.03013903557312255,5.06967743083004,5.70,285.0,3.28,10.40,338.0,0.16,206.0
1.1758738972332017,6.3671795994729905,6.30,286.0,3.41,10.90,327.0,0.16,180.0
3.334128299077734,8.85956847035573,7.30,285.0,3.50,10.20,318.0,0.24,125.0
3.961826462450593,6.378045951251647,7.20,287.0,3.89,10.40,315.0,0.65,141.0
5.284603886693017,6.737513152832675,8.10,284.0,3.52,9.90,328.0,0.86,153.0
5.906138399209486,8.825567499341238,8.60,273.0,3.52,10.00,299.0,0.82,160.0
6.42039749538867,10.610712895915679,8.80,272.0,3.50,9.70,309.0,0.72,153.0
4.211280272727273,2.7746229525691697,7.10,267.0,3.99,9.60,323.0,0.95,150.0
6.879531055335968,9.15437717259552,8.80,274.0,3.87,10.40,317.0,0.88,148.0
4.116467645586298,5.087103753623189,7.40,274.0,3.76,9.40,342.0,0.81,149.0
3.7298353754940714,1.9487640368906454,6.60,276.0,3.66,10.60,319.0,0.95,146.0
3.7118770342556,3.4374266376811593,6.80,280.0,3.64,9.10,334.0,0.87,142.0
4.080887266139658,4.83526577997365,7.10,274.0,3.03,9.50,288.0,0.86,145.0
2.958191819499341,5.347471255599473,6.60,270.0,3.09,9.10,299.0,0.66,138.0
2.5341404716732545,4.744280065876153,6.20,260.0,2.63,8.80,247.0,0.70,131.0
1.6501660750988143,1.8298334308300395,4.80,246.0,2.78,9.10,289.0,0.80,122.0
1.8585044927536232,1.570908631093544,4.90,270.0,2.28,10.20,287.0,0.85,125.0
-0.8081183913043478,-0.49936820553359684,3.00,250.0,2.25,10.70,326.0,0.72,129.0
0.0626033069828722,1.0237115217391304,4.20,246.0,2.38,9.50,297.0,0.69,132.0
1.8359161304347826,2.9420951884057973,5.30,255.0,2.16,9.00,306.0,0.76,121.0
2.6936240540184455,2.3426230316205534,5.20,260.0,2.03,9.80,302.0,0.91,117.0
4.357904774703558,6.470734139657443,6.90,237.0,2.14,8.80,283.0,0.82,120.0
6.193259329380765,10.040262855072463,8.20,234.0,1.90,8.80,276.0,0.80,125.0
6.0691002687747035,9.989554143610013,8.10,226.0,2.15,8.60,282.0,0.78,122.0
4.539153558629776,7.3846587667984185,7.20,221.0,1.94,8.50,267.0,0.78,122.0
0.8544172397891964,2.33773460342556,4.80,151.0,1.79,8.40,270.0,0.71,124.0
2.6850151264822135,5.513306395256918,6.30,230.0,1.87,9.00,274.0,0.67,123.0
1.498271674571805,2.520951117259552,5.00,241.0,1.65,8.70,260.0,0.78,121.0
3.2522611330698283,5.5382412924901185,6.50,250.0,1.55,7.80,247.0,0.76,124.0
6.86861908168643,12.401999225296443,8.70,253.0,1.59,7.80,266.0,0.71,119.0
2.3649487602108037,4.964188362318841,6.00,249.0,1.70,7.90,266.0,0.69,119.0
0.2916769710144928,2.4113139828722003,4.50,254.0,1.63,6.80,260.0,0.65,118.0
1.8257155507246376,4.332220541501977,5.60,269.0,1.62,8.30,262.0,0.68,116.0
1.0564346548089592,4.06817209486166,5.30,212.0,1.47,7.70,263.0,0.60,114.0
0.399964511198946,3.277532561264822,4.80,274.0,1.44,8.00,252.0,0.59,113.0
2.138696222661397,5.211979076416338,5.90,275.0,1.49,7.50,271.0,0.65,112.0
2.6015298603425556,5.017835765480896,5.90,257.0,1.49,7.10,274.0,0.74,111.0
4.541331181818181,7.9594752134387345,7.20,263.0,1.68,7.50,267.0,0.75,115.0
5.193261466403161,9.42696610803689,7.60,256.0,1.66,7.80,257.0,0.73,111.0
5.1293380105401845,8.862534453227932,7.60,252.0,1.95,7.10,254.0,0.75,119.0
3.186458678524374,6.240555972332015,6.50,274.0,1.98,7.70,264.0,0.69,117.0
1.2650733649538866,4.052711300395257,5.30,309.0,1.85,7.00,255.0,0.63,113.0
1.600085050065876,4.822247361001318,5.50,324.0,2.12,8.30,254.0,0.61,106.0
6.609498826086956,12.740867400527009,8.40,321.0,2.00,8.10,264.0,0.67,97.0
1.8923566811594201,4.202445931488801,5.10,315.0,1.91,8.10,253.0,0.75,100.0
2.753077674571805,4.981449496706192,5.50,311.0,1.80,7.70,273.0,0.81,98.0
2.1677117061923585,2.3491033517786564,4.50,328.0,1.77,7.70,265.0,0.91,106.0
2.890446139657444,3.1548835164690385,5.50,331.0,1.66,7.60,260.0,0.90,117.0
1.5736286864295124,2.0554748893280634,4.90,300.0,1.64,7.40,271.0,0.82,122.0
0.011759034255599468,-0.24081821870882744,3.60,16.0,1.49,7.30,300.0,0.81,130.0
-0.9413718036890646,2.4500890988142294,4.10,49.0,1.60,7.90,269.0,0.46,117.0
-0.7676911054018445,2.9048774835309623,4.20,23.0,1.54,7.80,280.0,0.45,102.0
-0.49148067193675893,2.71388731884058,3.80,349.0,1.42,7.60,262.0,0.59,90.0
0.6553505467720685,2.2413821712779973,3.80,324.0,1.54,12.50,13.0,0.78,98.0
1.945412395256917,2.163449121212121,4.40,291.0,1.57,12.00,9.0,0.90,106.0
2.932017181818182,3.1456915177865614,5.60,278.0,1.63,12.20,11.0,0.90,118.0
-0.19929028722002634,-0.7259368076416337,3.30,248.0,1.78,12.00,18.0,0.82,130.0
-3.1360734914361,-0.32315347167325426,2.00,280.0,1.81,11.80,8.0,0.47,152.0
-3.0845990579710145,0.7695073992094862,2.60,292.0,1.91,12.20,21.0,0.30,151.0
-1.3540589407114625,2.028157533596838,4.10,285.0,1.84,12.20,7.0,0.42,136.0
-1.7763088063241106,2.6041374505928854,4.10,290.0,1.64,6.40,302.0,0.23,145.0
-1.3954929367588933,2.58147474571805,3.80,294.0,1.65,12.60,1.0,0.41,94.0
-1.08062055599473,-0.2832584466403162,1.90,282.0,1.50,12.00,29.0,0.74,112.0
-1.4299838642951253,-1.428772865612648,1.00,313.0,1.53,12.00,19.0,0.77,123.0
-2.0245097351778654,-1.694956835309618,1.00,66.0,1.68,7.20,297.0,0.72,136.0
-3.747114151515152,-0.7774644953886694,0.001,61.0,1.61,11.60,17.0,0.46,155.0
-2.9050972661396575,0.3039690039525692,1.60,26.0,1.54,6.80,305.0,0.43,114.0
-1.3019782859025033,1.504621977602108,3.60,316.0,1.40,6.90,285.0,0.52,122.0
-2.15287393544137,1.7001474057971016,3.50,270.0,1.38,10.40,3.0,0.34,132.0
-3.085784754940711,0.575419695652174,2.40,232.0,1.39,12.50,348.0,0.35,145.0
-1.5500077325428194,0.1864984532279315,2.30,223.0,1.36,13.30,344.0,0.64,113.0
-1.459449119894598,-0.20296413570487484,2.80,190.0,1.52,12.60,349.0,0.66,130.0
-2.2945209301712777,-0.36738037285902503,2.60,229.0,1.61,12.00,349.0,0.58,145.0
-0.9447086192358367,2.767526467720685,4.80,224.0,1.65,11.60,354.0,0.41,162.0
-1.5023382397891962,1.6869767101449276,4.10,215.0,1.70,11.50,351.0,0.45,150.0
0.6592355915678524,3.604812275362319,5.50,249.0,1.81,11.40,354.0,0.55,139.0
1.9168800974967062,5.362335812911726,6.30,248.0,1.82,11.50,5.0,0.56,135.0
2.5388267325428195,5.187565413702241,6.50,231.0,1.81,11.50,352.0,0.67,136.0
2.531039226613966,6.156397434782608,6.60,223.0,1.83,11.60,355.0,0.57,130.0
4.48857128458498,8.15978868511199,7.60,196.0,1.53,11.30,3.0,0.70,133.0
6.170419660079052,11.271126783926217,8.70,202.0,1.68,12.00,12.0,0.68,142.0
8.402480475625822,14.418778090909093,9.90,194.0,1.93,16.80,346.0,0.77,149.0
7.025053844532279,12.275361886693018,9.30,206.0,2.52,16.50,14.0,0.74,154.0
-2.329883832674572,-2.878489581027668,0.20,203.0,2.93,16.30,3.0,0.70,156.0
-2.860679947299078,-1.9182236587615284,0.20,195.0,2.66,15.80,2.0,0.61,150.0
-3.0375314492753622,-2.003436649538867,0.40,195.0,2.92,15.30,6.0,0.59,153.0
-2.4121652318840576,-2.109749425559947,1.60,185.0,3.27,15.50,348.0,0.64,151.0
-2.1831834782608697,-2.151646117259552,1.60,185.0,2.88,14.40,2.0,0.69,144.0
7.107376760210803,11.865469934123848,9.30,183.0,2.96,14.60,352.0,0.76,152.0
7.3162130342555995,13.56841574571805,9.50,176.0,2.57,13.00,351.0,0.63,156.0
5.419575733860342,11.140985426877469,8.60,188.0,2.37,13.30,14.0,0.54,159.0
2.4243958550724636,7.643733262187088,6.80,165.0,2.25,13.00,15.0,0.34,119.0
4.4082142042160735,10.69109209881423,7.90,140.0,2.28,13.50,149.0,0.31,120.0
-0.38506456126482214,3.053929151515151,4.80,178.0,1.85,13.10,161.0,0.45,129.0
2.873367325428195,7.339898231884058,6.90,189.0,1.77,11.90,81.0,0.50,133.0
-3.210418335968379,-0.3729816021080369,0.60,176.0,1.73,13.10,355.0,0.46,127.0
6.367340415019762,12.590381661396574,8.70,174.0,2.26,12.00,356.0,0.55,121.0
1.9990714782608694,6.73343972859025,6.60,185.0,2.22,12.20,15.0,0.38,135.0
2.09431258629776,8.247843013175231,7.00,195.0,2.02,11.90,7.0,0.18,240.0
0.823627814229249,6.431378598155467,6.10,197.0,1.66,12.00,4.0,0.05,78.0
0.9815934980237155,6.25249777206851,6.00,192.0,1.54,11.60,4.0,0.25,90.0
-2.4944695085639,1.2334980105401843,2.90,157.0,1.74,6.80,314.0,0.34,119.0
6.050209642951251,13.449159243741764,8.70,180.0,2.05,6.80,210.0,0.35,104.0
3.387796432147562,9.071211581027669,7.30,179.0,2.12,7.00,216.0,0.37,115.0
3.770244843214756,9.900580893280633,7.60,172.0,1.99,7.80,217.0,0.31,121.0
0.5936819894598155,5.2011989789196305,5.90,186.0,1.95,7.80,226.0,0.34,154.0
-1.6814089486166008,2.8788395955204216,4.40,158.0,1.99,7.50,222.0,0.23,172.0
-0.510675092226614,4.8148436693017125,5.40,165.0,1.85,7.80,226.0,0.13,241.0
-2.104027786561265,2.7856383030303027,3.90,114.0,1.59,7.90,237.0,0.09,54.0
-0.19092955731225297,4.923393355731225,5.40,168.0,1.35,11.30,13.0,0.15,113.0
-1.4477329696969699,3.321710844532279,4.40,150.0,1.42,7.10,217.0,0.18,106.0
-3.112387014492754,1.1936144150197627,2.50,137.0,1.46,11.10,350.0,0.22,111.0
-3.6304602832674577,0.6692847404479578,1.70,214.0,1.51,11.00,350.0,0.20,122.0
-3.571521549407115,0.3145550974967062,1.60,296.0,1.43,11.00,356.0,0.30,140.0
-3.1670899552042164,1.3897866429512518,2.70,334.0,1.66,7.10,222.0,0.14,129.0
-2.3197085559947297,2.4306894822134386,3.60,310.0,1.71,7.00,216.0,0.15,82.0
-3.0793697009222667,1.4884808300395256,2.60,285.0,1.80,11.80,345.0,0.19,81.0
-2.3726623728590246,2.1751903096179186,3.30,216.0,1.82,11.80,8.0,0.24,82.0
-1.5180537681159423,3.3548475243741764,4.30,226.0,1.77,11.10,11.0,0.17,76.0
1.178898209486166,6.858199389986825,6.20,218.0,1.69,11.50,349.0,0.20,63.0
1.7354510830039525,7.394344704874835,6.50,199.0,1.64,11.10,358.0,0.22,87.0
-1.901731669301713,2.9460814743083006,4.10,170.0,1.62,11.10,349.0,0.09,96.0
-3.52890385770751,1.394081951251647,2.30,215.0,1.75,11.30,350.0,0.09,12.0
-2.33323659025033,2.346458421607378,3.40,271.0,1.49,11.60,4.0,0.24,71.0
-2.2506837061923584,1.9297967931488798,2.60,233.0,1.33,6.20,204.0,0.46,71.0
-1.242544886693017,4.480106392621871,4.10,225.0,1.30,11.40,349.0,0.51,29.0
2.178444118577075,8.305856233201581,6.30,202.0,1.28,10.80,360.0,0.53,47.0
1.595537280632411,7.17044472463768,6.00,196.0,1.28,11.30,339.0,0.48,57.0
0.9880752700922266,6.533242172595521,5.90,187.0,1.22,11.10,335.0,0.35,55.0
0.5652562582345191,6.063693735177865,5.60,195.0,1.15,10.60,6.0,0.37,51.0
1.4915522200263505,7.712268694334651,6.20,224.0,1.25,10.80,351.0,0.42,33.0
5.750272590250329,13.808753325428194,8.50,219.0,1.18,11.00,320.0,0.42,38.0
6.282221844532279,14.520914805006589,8.60,210.0,1.28,4.50,213.0,0.52,45.0
4.778822899868247,11.828717268774705,7.80,200.0,1.32,5.20,205.0,0.50,58.0
3.828021884057971,10.255703602108037,7.30,192.0,1.49,5.60,196.0,0.48,64.0
6.951459642951251,15.142138677206852,9.00,186.0,1.60,5.70,196.0,0.45,69.0
5.791874511198945,13.279960575757576,8.40,187.0,1.56,5.50,202.0,0.45,68.0
3.746297123847167,10.233281990777337,7.40,187.0,1.44,5.30,213.0,0.40,66.0
0.3813608471673255,5.646234785243743,5.10,193.0,1.39,5.40,206.0,0.51,53.0
-0.7234938010540185,4.375408627140975,3.70,180.0,1.08,5.40,212.0,0.65,47.0
-0.6147175968379447,4.010186563899868,2.90,149.0,0.93,5.40,246.0,0.77,52.0
-0.6638946469038208,4.685048317523056,3.60,74.0,0.84,5.50,212.0,0.70,43.0
-0.9132393162055336,3.9259201146245064,2.70,30.0,0.88,5.70,219.0,0.76,49.0
2.034557559947299,9.368113674571806,5.40,14.0,0.99,5.80,211.0,0.87,31.0
2.0519589855072464,9.27140764163373,5.00,353.0,0.95,5.60,243.0,0.95,34.0
1.887456516469038,7.996772227931489,4.60,275.0,0.93,5.60,222.0,0.94,44.0
3.1668904743083006,8.841932451910408,5.30,271.0,1.38,9.70,41.0,0.95,53.0
8.401283408432148,16.47154949275362,8.50,353.0,3.09,9.10,43.0,0.93,63.0
1.414461,6.441518880105402,2.90,336.0,3.14,9.50,33.0,1.00,52.0
-0.6101504598155467,4.918525150197628,1.10,338.0,3.03,9.00,5.0,0.91,45.0
9.334789374176548,19.52644799604743,9.50,315.0,2.82,8.90,15.0,0.83,48.0
10.027996807641635,20.880754354413703,9.90,292.0,2.64,8.50,24.0,0.87,46.0
6.534026279314889,14.60303086693017,8.30,279.0,2.59,8.30,73.0,0.67,48.0
6.912326350461134,15.062096841897233,8.20,301.0,2.76,11.50,358.0,0.77,55.0
6.037324109354414,13.646424208168645,8.20,296.0,2.84,9.70,39.0,0.55,59.0
3.5105756732542823,9.07424404743083,6.80,274.0,2.83,12.30,293.0,0.53,67.0
